End_Time,Artist,Track,Playlist,Miliseconds_Played,
8/10/21 16:42,Diverseddie,Nomo,#N/A,127606,
8/10/21 23:07,Wen Wei,Teenage Dream,#N/A,54984,
8/10/21 23:08,Sam Ock,One of a Kind,#N/A,101564,
8/10/21 23:13,Jay Chou,算什麼男人,#N/A,249428,
8/10/21 23:14,Jay Chou,我不配,#N/A,84729,
8/10/21 23:16,J_ust,I wanna go out,#N/A,136742,
8/10/21 23:20,Woody,Nothing's gonna be changed,#N/A,204613,
8/10/21 23:22,政学Zed-X,唯一Remix,mm2,120267,
8/10/21 23:24,Bruno Mars,Leave The Door Open,mm2,134954,
8/10/21 23:26,Billie Eilish,Lost Cause,mm2,134420,
8/10/21 23:29,Wildberry,Polaroid,mm1,183275,
8/10/21 23:29,SUNNYSIDEMJ,"I want to see you again (Feat. DAL, KIMPRO)",#N/A,3134,
8/10/21 23:32,尹露浠,7710,#N/A,145914,
8/10/21 23:34,Ellis G,Red Sippy Cup,#N/A,163491,
8/10/21 23:37,尹露浠,7710,#N/A,132260,
8/10/21 23:38,Billie Eilish,Lost Cause,mm2,2275,
8/10/21 23:38,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,71610,
8/10/21 23:41,KIM JAE HWAN,Vacance in September,mm2,207653,
8/10/21 23:44,Bruno Mars,Leave The Door Open,mm2,143071,
8/10/21 23:44,Seo actor,Eternal Sunshine,mm1,7871,
8/10/21 23:46,slchld,say what's on your mind,mm1,145937,
8/10/21 23:46,YAØ,Love & City Lights,mm2,7035,
8/10/21 23:46,Kygo,It Ain’t Me (with Selena Gomez),#N/A,3390,
8/10/21 23:47,RINI,My Favourite Clothes,#N/A,7500,
8/10/21 23:50,Ariana Grande,7 rings,#N/A,178626,
8/10/21 23:50,Shawn Mendes,Stitches,#N/A,4961,
8/10/21 23:53,Ariana Grande,7 rings,#N/A,4272,
8/10/21 23:53,Ariana Grande,7 rings,#N/A,178626,
8/10/21 23:53,Shawn Mendes,Stitches,#N/A,6075,
8/10/21 23:54,Ariana Grande,positions,#N/A,70588,
8/10/21 23:56,Ariana Grande,34+35,#N/A,111757,
8/10/21 23:56,Jake Scott,Anymore,#N/A,9589,
8/10/21 23:56,Jake Scott,Like No One Does,#N/A,10448,
8/10/21 23:57,Ariana Grande,boyfriend (with Social House),#N/A,56679,
8/10/21 23:57,Jay Chou,我不配,#N/A,4481,
8/10/21 23:59,Ariana Grande,boyfriend (with Social House),#N/A,117609,
8/11/21 0:03,Ariana Grande,boyfriend (with Social House),#N/A,234,
8/11/21 0:03,Jay Chou,我不配,#N/A,199622,
8/11/21 0:05,miss A,Bad Girl Good Girl,#N/A,126190,
8/11/21 0:06,Hyolyn,SEE SEA,mm2,73142,
8/11/21 0:06,Hyolyn,SAY MY NAME,#N/A,2368,
8/11/21 0:09,Hyolyn,Dally (feat. GRAY),#N/A,203000,
8/11/21 0:13,Hyolyn,Good bye 안녕,mm1,218920,
8/11/21 0:15,Hyolyn,SAY MY NAME,#N/A,104149,
8/11/21 0:18,Hyolyn,SEE SEA,mm2,200125,
8/11/21 0:23,Hyolyn,Our Tears,#N/A,263386,
8/11/21 0:27,Hyolyn,Crazy of you,#N/A,270431,
8/11/21 0:31,Hyolyn,I Choose To Love You,mm2,210468,
8/11/21 0:32,Hyolyn,youknowbetter 니가 더 잘 알잖아,#N/A,104174,
8/11/21 5:43,Hyolyn,I Choose To Love You,mm2,210468,
8/11/21 5:48,Hyolyn,Crazy of you,#N/A,270431,
8/11/21 5:51,Hyolyn,SEE SEA,mm2,200125,
8/11/21 5:55,Wen Wei,Teenage Dream,#N/A,225833,
8/11/21 5:59,Sam Ock,One of a Kind,#N/A,219702,
8/11/21 6:01,Diverseddie,Nomo,#N/A,162857,
8/11/21 6:05,miss A,Bad Girl Good Girl,#N/A,217560,
8/11/21 6:08,Ariana Grande,boyfriend (with Social House),#N/A,186106,
8/11/21 6:13,Jay Chou,我不配,#N/A,286760,
8/11/21 6:18,Jay Chou,算什麼男人,#N/A,289480,
8/11/21 6:22,杨坤,答案,#N/A,231731,
8/11/21 6:25,BILL STAX,뜨겁지가 않아,mm2,192928,
8/11/21 6:29,J_ust,I wanna go out,#N/A,245533,
8/11/21 6:32,Billie Eilish,8,#N/A,173201,
8/11/21 6:32,Billie Eilish,all the good girls go to hell,#N/A,8685,
8/11/21 12:02,Hyolyn,I Choose To Love You,mm2,210468,
8/11/21 12:03,Hyolyn,Crazy of you,#N/A,27324,
8/11/21 12:05,Hyolyn,SEE SEA,mm2,147903,
8/11/21 12:08,Ariana Grande,boyfriend (with Social House),#N/A,186106,
8/11/21 12:13,Jay Chou,我不配,#N/A,243238,
8/11/21 14:54,Hyolyn,I Choose To Love You,mm2,197392,
8/11/21 14:56,Hyolyn,SEE SEA,mm2,159010,
8/11/21 14:57,Sam Ock,One of a Kind,#N/A,10843,
8/11/21 14:58,Ariana Grande,boyfriend (with Social House),#N/A,766,
8/11/21 14:58,miss A,Bad Girl Good Girl,#N/A,69149,
8/11/21 14:58,Jay Chou,算什麼男人,#N/A,487,
8/11/21 15:01,Jay Chou,我不配,#N/A,216200,
8/11/21 15:01,Jay Chou,算什麼男人,#N/A,5619,
8/11/21 15:02,Woody,Nothing's gonna be changed,#N/A,63599,
8/11/21 15:04,Little Mix,Confetti (feat. Saweetie),#N/A,96269,
8/11/21 15:06,政学Zed-X,唯一Remix,mm2,114845,
8/11/21 15:07,Theo Tams,Therapy,#N/A,71865,
8/11/21 15:09,Surf Mesa,ily (i love you baby) (feat. Emilee),#N/A,88142,
8/11/21 15:09,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,7871,
8/11/21 18:15,Bruno Mars,Leave The Door Open - Live,#N/A,149165,
8/11/21 18:16,Avril Lavigne,Innocence,#N/A,1764,
8/11/21 18:18,Hyolyn,I Choose To Love You,mm2,119698,
8/11/21 18:21,Hyolyn,SEE SEA,mm2,200125,
8/11/21 18:23,Wen Wei,Teenage Dream,#N/A,113192,
8/11/21 18:26,Hyolyn,Crazy of you,#N/A,178654,
8/11/21 18:28,Hyolyn,SEE SEA,mm2,137810,
8/11/21 18:30,Hyolyn,I Choose To Love You,mm2,122508,
8/11/21 18:32,miss A,Bad Girl Good Girl,#N/A,126943,
8/11/21 18:34,政学Zed-X,唯一Remix,mm2,110805,
8/11/21 18:37,YAØ,Love & City Lights,mm2,184941,
8/11/21 18:38,Woody,Nothing's gonna be changed,#N/A,26069,
8/11/21 18:45,Billie Eilish,bad guy,#N/A,110643,
8/12/21 0:51,Kiri T,"10,000ft.",#N/A,221210,
8/12/21 0:53,Joseph Vincent,Our First Song,#N/A,121828,
8/12/21 0:56,Hyolyn,I Choose To Love You,mm2,210468,
8/12/21 1:01,Hyolyn,Crazy of you,#N/A,270431,
8/12/21 1:03,Hyolyn,SEE SEA,mm2,141602,
8/12/21 1:05,Ariana Grande,boyfriend (with Social House),#N/A,111107,
8/12/21 1:05,J_ust,I wanna go out,#N/A,1091,
8/12/21 1:17,BILL STAX,뜨겁지가 않아,mm2,18227,
8/12/21 1:17,Hyolyn,I Choose To Love You,mm2,116,
8/12/21 1:20,Hyolyn,I Choose To Love You,mm2,175148,
8/12/21 1:23,Hyolyn,SEE SEA,mm2,200125,
8/12/21 1:24,Billie Eilish,my boy,mm2,11075,
8/12/21 1:24,Billie Eilish,bad guy,#N/A,5363,
8/12/21 1:24,Billie Eilish,Therefore I Am,madeline is fucking fabulous,2925,
8/12/21 1:24,Wen Wei,Teenage Dream,#N/A,1248,
8/12/21 1:28,Billie Eilish,wish you were gay,#N/A,262524,
8/12/21 1:34,Napom,Usage of the Useless,#N/A,4597,
8/12/21 1:34,Bruno Mars,Leave The Door Open - Live,#N/A,345582,
8/12/21 1:34,SpotemGottem,Beat Box 3 (feat. DaBaby),#N/A,12863,
8/12/21 1:35,Gene Shinozaki,Jigsaw,#N/A,46114,
8/12/21 1:35,Gene Shinozaki,See You There,#N/A,4783,
8/12/21 1:37,Berywam,No Diggity,#N/A,99172,
8/12/21 11:47,Get Started,Thursday's Headlines ,#N/A,1008483,
8/12/21 11:48,Giveon,Heartbreak Anniversary,#N/A,33150,
8/12/21 11:58,Get Tapped In ,Did Jeopardy! Get it Right?,#N/A,639573,
8/12/21 12:01,Berywam,No Diggity,#N/A,1625,
8/12/21 12:05,Hyolyn,I Choose To Love You,mm2,210468,
8/12/21 12:51,Hyolyn,Crazy of you,#N/A,24784,
8/12/21 12:55,Hyolyn,Crazy of you,#N/A,17655,
8/12/21 12:55,Hyolyn,I Choose To Love You,mm2,210468,
8/12/21 12:57,Hyolyn,SEE SEA,mm2,116378,
8/12/21 13:00,Berywam,No Diggity,#N/A,183866,
8/12/21 13:02,Hyolyn,I Choose To Love You,mm2,143545,
8/12/21 17:44,Berywam,No Diggity,#N/A,173824,
8/12/21 17:47,Hyolyn,I Choose To Love You,mm2,199854,
8/12/21 17:50,Hyolyn,SEE SEA,mm2,149768,
8/12/21 17:51,miss A,Bad Girl Good Girl,#N/A,71656,
8/12/21 17:54,YAØ,Love & City Lights,mm2,148723,
8/12/21 17:56,slchld,say what's on your mind,mm1,173740,
8/12/21 17:58,Little Mix,Confetti (feat. Saweetie),#N/A,52758,
8/12/21 19:13,Berywam,No Diggity,#N/A,103630,
8/12/21 19:17,Hyolyn,I Choose To Love You,mm2,210468,
8/12/21 19:59,Hyolyn,Crazy of you,#N/A,83159,
8/12/21 20:00,Berywam,No Diggity,#N/A,82733,
8/12/21 22:58,Consumer Speaks: An accounting podcast,Embrace the future: finance transformation,#N/A,16149,
8/12/21 23:01,Hyolyn,I Choose To Love You,mm2,173631,
8/12/21 23:02,Hyolyn,I Choose To Love You,mm2,1930,
8/12/21 23:02,Hyolyn,I Choose To Love You,mm2,15376,
8/12/21 23:02,Hyolyn,I Choose To Love You,mm2,57877,
8/12/21 23:05,Hyolyn,I Choose To Love You,mm2,187772,
8/12/21 23:08,Berywam,No Diggity,#N/A,183866,
8/12/21 23:11,Hyolyn,I Choose To Love You,mm2,147539,
8/12/21 23:13,Hyolyn,SEE SEA,mm2,134095,
8/12/21 23:16,slchld,say what's on your mind,mm1,167740,
8/12/21 23:19,Little Mix,Confetti (feat. Saweetie),#N/A,185374,
8/12/21 23:22,J_ust,I wanna go out,#N/A,149467,
8/12/21 23:24,KIM JAE HWAN,Vacance in September,mm2,159428,
8/12/21 23:24,Bernard Park,Sleep Mode (English Ver.),#N/A,2647,
8/12/21 23:26,政学Zed-X,唯一Remix,mm2,129451,
8/12/21 23:29,slchld,say what's on your mind,mm1,145473,
8/12/21 23:31,Hyolyn,I Choose To Love You,mm2,132841,
8/12/21 23:33,Hyolyn,SEE SEA,mm2,118398,
8/12/21 23:36,miss A,Bad Girl Good Girl,#N/A,209931,
8/12/21 23:40,Ariana Grande,boyfriend (with Social House),#N/A,186106,
8/12/21 23:40,Jay Chou,我不配,#N/A,45128,
8/12/21 23:44,BILL STAX,뜨겁지가 않아,mm2,191564,
8/12/21 23:48,BILL STAX,뜨겁지가 않아,mm2,4411,
8/12/21 23:48,J_ust,I wanna go out,#N/A,245533,
8/12/21 23:51,Cardi B,I Like It,#N/A,30713,
8/12/21 23:51,YAØ,Love & City Lights,mm2,184941,
8/12/21 23:55,Billie Eilish,Lost Cause,mm2,212496,
8/12/21 23:57,babychair,Call You,#N/A,135837,
8/13/21 0:00,Seo actor,Eternal Sunshine,mm1,181696,
8/13/21 0:04,Noni,I Don't Know You,#N/A,1880,
8/13/21 0:04,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,234428,
8/13/21 0:08,SOLE,Slow,#N/A,50120,
8/13/21 0:08,LEEBADA,Blue Rose,#N/A,207562,
8/13/21 0:12,Whitney Houston,I Will Always Love You,#N/A,231711,
8/13/21 0:13,SUNMI,You can't sit with us,#N/A,18390,
8/13/21 0:15,88rising,Lover Boy 88,#N/A,151556,
8/13/21 0:20,Wildberry,Polaroid,mm1,271219,
8/13/21 0:20,Kwon Jin Ah,For Now,#N/A,11865,
8/13/21 0:23,尹露浠,7710,#N/A,183159,
8/13/21 0:25,Pavy,Soft Lips,madeline is fucking fabulous,99125,
8/13/21 0:27,Jessie Reyez,COFFIN (feat. Eminem),mm2,123228,
8/13/21 0:30,Connie Talbot,Count On Me,#N/A,510,
8/13/21 0:30,Avila,Gangsta Walk - Remastered,mmpshh,207586,
8/13/21 0:34,JJ Lin,Always Online,#N/A,165233,
8/13/21 1:05,Hyolyn,I Choose To Love You,mm2,210468,
8/13/21 1:06,Hyolyn,Crazy of you,#N/A,37381,
8/13/21 1:08,Hyolyn,SEE SEA,mm2,139070,
8/13/21 1:09,Wen Wei,Teenage Dream,#N/A,61850,
8/13/21 1:12,Hyolyn,SEE SEA,mm2,200125,
8/13/21 1:43,J_ust,Soft,#N/A,237110,
8/13/21 1:45,J_ust,I want to be a pillow,#N/A,142379,
8/13/21 1:45,Wen Wei,Teenage Dream,#N/A,6888,
8/13/21 1:46,J_ust,I want to be a pillow,#N/A,1700,
8/13/21 1:46,J_ust,I want to be a pillow,#N/A,4970,
8/13/21 1:50,Billie Eilish,8,#N/A,20460,
8/13/21 1:50,J_ust,I wanna go out,#N/A,245533,
8/13/21 1:52,YAØ,Love & City Lights,mm2,123994,
8/13/21 1:52,Kiri T,"10,000ft.",#N/A,673,
8/13/21 1:55,Joseph Vincent,Our First Song,#N/A,171028,
8/13/21 1:59,Curley G,Autumn Breeze,#N/A,224467,
8/13/21 2:03,SeoulFly,Cross My Mind,#N/A,230675,
8/13/21 2:05,MAKTUB,Ode To The Stars,#N/A,115043,
8/13/21 3:09,slchld,say what's on your mind,mm1,173740,
8/13/21 3:10,slchld,two faced,#N/A,34687,
8/13/21 3:13,政学Zed-X,唯一Remix,mm2,182000,
8/13/21 3:16,YAØ,Love & City Lights,mm2,184941,
8/13/21 3:19,Woody,Nothing's gonna be changed,#N/A,204613,
8/13/21 11:17,胡期皓,小時光,#N/A,113583,
8/13/21 11:33,Consumer Speaks: An accounting podcast,Embrace the future: finance transformation,#N/A,966466,
8/13/21 11:46,Berywam,No Diggity,#N/A,183866,
8/13/21 11:49,Hyolyn,I Choose To Love You,mm2,210468,
8/13/21 11:54,Hyolyn,Crazy of you,#N/A,270431,
8/13/21 11:57,Hyolyn,SEE SEA,mm2,200125,
8/13/21 12:02,Wen Wei,Teenage Dream,#N/A,225833,
8/13/21 12:10,Sam Ock,One of a Kind,#N/A,37099,
8/13/21 12:10,Who R U?,Without U,#N/A,812,
8/13/21 12:14,王子異,誰 - 電視劇《怪你過分美麗》插曲,#N/A,224314,
8/13/21 12:17,Who R U?,Without U,#N/A,215873,
8/13/21 12:20,譚松韻,Like a Breeze (電視劇《以家人之名》插曲),#N/A,187382,
8/13/21 12:24,K.Will,You don’t know love,#N/A,233900,
8/13/21 12:28,J_ust,Under the night we were facing our breakup,#N/A,226133,
8/13/21 12:32,J_ust,Soft,#N/A,237110,
8/13/21 13:03,Dalda,Friday Blues,#N/A,86195,
8/13/21 14:15,Hyolyn,I Choose To Love You,mm2,210468,
8/13/21 14:20,Hyolyn,Crazy of you,#N/A,193778,
8/13/21 14:23,Hyolyn,SEE SEA,mm2,129311,
8/13/21 14:23,Hyolyn,SEE SEA,mm2,534,
8/13/21 14:27,Wen Wei,Teenage Dream,#N/A,225833,
8/13/21 14:30,Sam Ock,One of a Kind,#N/A,219702,
8/13/21 14:32,Diverseddie,Nomo,#N/A,108258,
8/13/21 14:35,slchld,say what's on your mind,mm1,173740,
8/13/21 14:36,slchld,two faced,#N/A,94089,
8/13/21 14:39,slchld,say what's on your mind,mm1,173740,
8/13/21 15:54,slchld,two faced,#N/A,86613,
8/13/21 17:29,Hyolyn,Crazy of you,#N/A,9458,
8/13/21 17:29,Hyolyn,I Choose To Love You,mm2,210468,
8/13/21 17:31,Zion.T,Kiss Me,#N/A,104536,
8/13/21 17:31,Zion.T,No Make Up,#N/A,1787,
8/13/21 17:31,Zion.T,Hello Tutorial,#N/A,22685,
8/13/21 17:36,Jay Chou,聽媽媽的話,#N/A,263973,
8/13/21 17:41,Jay Chou,超人不會飛,#N/A,299800,
8/13/21 17:41,CIKI,BOKE,#N/A,470,
8/13/21 17:44,Nan Quan Mama,下雨天,#N/A,182276,
8/13/21 17:46,Dre'es,Warm (feat. Mia),madeline is fucking fabulous,121045,
8/13/21 17:46,Kim Tae Woo,I only want you,#N/A,301,
8/13/21 17:47,Yoon Mirae,Touch love,#N/A,68568,
8/13/21 17:51,Henry,우리 둘 Runnin',#N/A,15837,
8/13/21 17:51,Who R U?,Without Star,madeline is fucking fabulous,225173,
8/13/21 17:54,THE ARK,The Light,#N/A,163445,
8/13/21 17:55,Jay Chou,等你下課,#N/A,100078,
8/13/21 17:55,LEES2UN,Cake,#N/A,2809,
8/13/21 17:55,Hyomin,Nice Body (feat. Locco),#N/A,162,
8/13/21 17:58,Hyomin,Nice Body (feat. Locco),#N/A,153298,
8/13/21 18:12,Coldplay,Yellow,#N/A,51349,
8/13/21 18:13,Choses à Savoir,Je vous présente mon nouveau podcast: Cerveau !,#N/A,7125,
8/13/21 18:13,Stromae,Papaoutai,#N/A,69610,
8/13/21 18:13,Louis Armstrong,La vie en rose - Single Version,#N/A,7551,
8/13/21 18:13,Joseph Colombo,Indiferente,#N/A,11029,
8/13/21 18:21,French Through Stories,29. The dancing little prince,#N/A,438903,
8/13/21 18:46,Intermediate French Podcast,E98 Pourquoi le pass sanitaire divise-t-il les Français ?,#N/A,1494613,
8/13/21 22:55,Berywam,No Diggity,#N/A,183866,
8/13/21 22:57,Hyolyn,I Choose To Love You,mm2,115038,
8/13/21 22:59,Hyolyn,SEE SEA,mm2,123181,
8/13/21 23:03,Jay Chou,我不配,#N/A,286760,
8/13/21 23:08,Jay Chou,算什麼男人,#N/A,289480,
8/13/21 23:11,BILL STAX,뜨겁지가 않아,mm2,192928,
8/13/21 23:16,Billie Eilish,8,#N/A,38087,
8/13/21 23:16,J_ust,I wanna go out,#N/A,245533,
8/13/21 23:19,YAØ,Love & City Lights,mm2,184941,
8/13/21 23:21,Cardi B,I Like It,#N/A,95334,
8/13/21 23:24,Luke Chiang,May I Ask,#N/A,4295,
8/13/21 23:24,Wang Jun Qi,"我多喜歡你,你會知道 - 網劇《致我們單純的小美好》推廣曲",#N/A,186781,
8/13/21 23:24,Nicki Minaj,Feeling Myself,#N/A,1323,
8/13/21 23:24,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),#N/A,2577,
8/13/21 23:24,RINI,My Favourite Clothes,#N/A,1346,
8/13/21 23:26,RINI,My Favourite Clothes,#N/A,89420,
8/13/21 23:29,Little Mix,Confetti (feat. Saweetie),#N/A,172802,
8/13/21 23:30,政学Zed-X,唯一Remix,mm2,98638,
8/13/21 23:33,Seo actor,Eternal Sunshine,mm1,190645,
8/13/21 23:35,Smoove'L,Apollo,#N/A,65435,
8/13/21 23:36,Ren Ran,空空如也,#N/A,112709,
8/13/21 23:41,Jay Chou,星晴,mm2,256666,
8/13/21 23:45,余佳运,一个,#N/A,239003,
8/13/21 23:47,Ni/Co,Bleeding Love,#N/A,156470,
8/13/21 23:51,JAIE,Daylight,#N/A,239307,
8/13/21 23:55,keshi,drunk,#N/A,227031,
8/13/21 23:58,keshi,beside you,#N/A,166023,
8/14/21 0:02,88rising,Lover Boy 88,#N/A,233033,
8/14/21 0:06,Wildberry,Polaroid,mm1,271219,
8/14/21 0:07,Kwon Jin Ah,For Now,#N/A,70761,
8/14/21 0:53,Berywam,No Diggity,#N/A,92,
8/14/21 0:57,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 1:02,Hyolyn,Crazy of you,#N/A,270431,
8/14/21 1:05,Hyolyn,SEE SEA,mm2,200125,
8/14/21 1:09,Wen Wei,Teenage Dream,#N/A,225833,
8/14/21 1:12,Sam Ock,One of a Kind,#N/A,219702,
8/14/21 1:15,Diverseddie,Nomo,#N/A,162857,
8/14/21 1:19,miss A,Bad Girl Good Girl,#N/A,217560,
8/14/21 1:22,Ariana Grande,boyfriend (with Social House),#N/A,186106,
8/14/21 1:23,Australian English 101,ER endings into RING endings,#N/A,149589,
8/14/21 1:27,Jay Chou,我不配,#N/A,286760,
8/14/21 1:31,Jay Chou,算什麼男人,#N/A,289480,
8/14/21 1:35,BILL STAX,뜨겁지가 않아,mm2,192928,
8/14/21 1:39,J_ust,I wanna go out,#N/A,245533,
8/14/21 1:42,Billie Eilish,8,#N/A,173201,
8/14/21 1:44,Billie Eilish,all the good girls go to hell,#N/A,168839,
8/14/21 1:52,Joseph Vincent,Our First Song,#N/A,33715,
8/14/21 1:52,Billie Eilish,you should see me in a crown,#N/A,55272,
8/14/21 1:52,Curley G,Autumn Breeze,#N/A,882,
8/14/21 1:53,MAKTUB,Ode To The Stars,#N/A,789,
8/14/21 1:53,Curley G,Autumn Breeze,#N/A,14767,
8/14/21 1:57,SeoulFly,Cross My Mind,#N/A,230675,
8/14/21 1:59,MAKTUB,Ode To The Stars,#N/A,120560,
8/14/21 2:02,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:03,Sugarbowl,sunset lovers 해가 지잖아,#N/A,63776,
8/14/21 2:04,Brian Puspos,5 AM (Remix),#N/A,92856,
8/14/21 2:06,Theo Kandel,Cheerios & Chocolate Milk,#N/A,99776,
8/14/21 2:08,Primary,"Bless You (Feat. Sam Kim, WOODZ, pH-1)",#N/A,105790,
8/14/21 2:10,Yoon Hyun Sang,Dancing Universe,#N/A,107694,
8/14/21 2:10,Rhymastic,Yêu 5,#N/A,7941,
8/14/21 2:11,LUCKY TAPES,BLUE feat. kojikoji,#N/A,70101,
8/14/21 2:13,胡期皓,完美降落,#N/A,137260,
8/14/21 2:15,CITI,Today,#N/A,141993,
8/14/21 2:18,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:19,Sugarbowl,sunset lovers 해가 지잖아,#N/A,13899,
8/14/21 2:22,Sugarbowl,sunset lovers 해가 지잖아,#N/A,8187,
8/14/21 2:22,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:25,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:26,Berywam,No Diggity,#N/A,97816,
8/14/21 2:27,WONWOO,Bittersweet (feat. LeeHi),mm3,70913,
8/14/21 2:30,WONWOO,Bittersweet (feat. LeeHi),mm3,138646,
8/14/21 2:32,YAØ,Love & City Lights,mm2,142524,
8/14/21 2:32,WONWOO,Bittersweet (feat. LeeHi),mm3,23452,
8/14/21 2:35,WONWOO,Bittersweet (feat. LeeHi),mm3,173708,
8/14/21 2:38,Hyolyn,I Choose To Love You,mm2,178073,
8/14/21 2:40,Hyolyn,SEE SEA,mm2,84985,
8/14/21 2:43,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:45,WONWOO,Bittersweet (feat. LeeHi),mm3,159056,
8/14/21 2:49,Woody,Nothing's gonna be changed,#N/A,204613,
8/14/21 2:51,YAØ,Love & City Lights,mm2,140376,
8/14/21 2:54,WONWOO,Bittersweet (feat. LeeHi),mm3,150674,
8/14/21 2:57,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 2:58,Berywam,No Diggity,#N/A,108846,
8/14/21 3:01,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 3:02,Berywam,No Diggity,#N/A,30989,
8/14/21 3:05,Berywam,No Diggity,#N/A,33032,
8/14/21 3:05,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 3:08,Berywam,No Diggity,#N/A,3543,
8/14/21 3:08,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 3:11,WONWOO,Bittersweet (feat. LeeHi),mm3,143336,
8/14/21 3:13,政学Zed-X,唯一Remix,mm2,144660,
8/14/21 3:15,WONWOO,Bittersweet (feat. LeeHi),mm3,147237,
8/14/21 3:16,Hyolyn,I Choose To Love You,mm2,60093,
8/14/21 3:19,WONWOO,Bittersweet (feat. LeeHi),mm3,135627,
8/14/21 4:08,WONWOO,Bittersweet (feat. LeeHi),mm3,128,
8/14/21 4:08,WONWOO,Bittersweet (feat. LeeHi),mm3,107857,
8/14/21 4:11,Berywam,No Diggity,#N/A,15485,
8/14/21 4:11,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 4:11,WONWOO,Bittersweet (feat. LeeHi),mm3,4458,
8/14/21 4:14,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 4:17,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 4:21,Hyolyn,SEE SEA,mm2,200125,
8/14/21 4:24,Sam Ock,One of a Kind,#N/A,176860,
8/14/21 4:27,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 4:30,Hyolyn,I Choose To Love You,mm2,179202,
8/14/21 4:33,Hyolyn,I Choose To Love You,mm2,3636,
8/14/21 4:33,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 4:36,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 4:39,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 4:41,Hyolyn,SEE SEA,mm2,93528,
8/14/21 4:43,WONWOO,Bittersweet (feat. LeeHi),mm3,160774,
8/14/21 12:31,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 12:35,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 12:37,Hyolyn,SEE SEA,mm2,118440,
8/14/21 12:42,WONWOO,Bittersweet (feat. LeeHi),mm3,144533,
8/14/21 12:45,WONWOO,Bittersweet (feat. LeeHi),mm3,124501,
8/14/21 12:48,Hyolyn,SEE SEA,mm2,174165,
8/14/21 12:50,THE ARK,The Light,#N/A,122217,
8/14/21 12:54,Standing Egg,S.C.H (Small but Certain Happiness),#N/A,237656,
8/14/21 12:58,Hyomin,Nice Body (feat. Locco),#N/A,208548,
8/14/21 13:02,saevom,Mistiness Of You (With Han All),#N/A,230873,
8/14/21 13:06,saevom,Shade,#N/A,267250,
8/14/21 13:09,slchld,"she likes spring, I prefer winter",madeline is fucking fabulous,207435,
8/14/21 13:14,DEAN,instagram,mm1,255728,
8/14/21 13:17,WONHO,Losing You,#N/A,178093,
8/14/21 13:21,KATIE,Thinkin Bout You,mm1,263592,
8/14/21 13:26,文俊辉,乌鸦,#N/A,302266,
8/14/21 13:30,LeeHi,For You,#N/A,205120,
8/14/21 13:32,D.O.,I'm Gonna Love You,#N/A,151733,
8/14/21 13:35,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,#N/A,202203,
8/14/21 13:38,slchld,alright,#N/A,138666,
8/14/21 13:38,CHANYEOL,Tomorrow,#N/A,13689,
8/14/21 15:03,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 15:07,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 15:10,Hyolyn,SEE SEA,mm2,200125,
8/14/21 15:14,Sam Ock,One of a Kind,#N/A,219702,
8/14/21 15:16,Diverseddie,Nomo,#N/A,113548,
8/14/21 15:19,Romeo Santos,Perjurio,#N/A,213621,
8/14/21 15:24,Romeo Santos,Llévame Contigo,#N/A,226400,
8/14/21 15:25,Romeo Santos,Amigo,#N/A,88642,
8/14/21 20:27,WONWOO,Bittersweet (feat. LeeHi),mm3,174773,
8/14/21 20:30,Hyolyn,I Choose To Love You,mm2,210468,
8/14/21 20:34,Hyolyn,SEE SEA,mm2,200125,
8/14/21 20:37,Sam Ock,One of a Kind,#N/A,219702,
8/14/21 20:40,Diverseddie,Nomo,#N/A,162857,
8/14/21 20:44,miss A,Bad Girl Good Girl,#N/A,217560,
